date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:09:23	24648/24648	---M-Z	200	added ('OK')	text/html	date:Wed,%2019%20Sep%202018%2008:09:22%20GMT	https://www.swyfft.com/	C:/HTTRACKSites/swiftt/www.swyfft.com/index.html	(from )
09:09:24	147/147	---M-Z	200	added ('OK')	text/plain	date:Wed,%2019%20Sep%202018%2008:09:23%20GMT	https://www.swyfft.com/robots.txt		(from )
09:09:27	188689/188689	---M-Z	200	added ('OK')	text/css	etag:%227dca1041d04ed41:0%22	https://www.swyfft.com/app/dist/commonStyle.bundle.css?cb=FA6857FD4A50CE993327DC3D2204ADFA	C:/HTTRACKSites/swiftt/www.swyfft.com/app/dist/commonStyle.bundlede78.css	(from https://www.swyfft.com/)
09:09:28	86659/86659	---MC-	200	added ('OK')	text/javascript	date:Fri,%2024%20Mar%202017%2020:55:54%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/3.2.1/jquery.min.js	C:/HTTRACKSites/swiftt/ajax.googleapis.com/ajax/libs/jquery/3.2.1/jquery.min.js	(from https://www.swyfft.com/)
09:09:29	31000/31000	---MCZ	200	added ('OK')	text/css	etag:W/%225afd4939-7918%22	https://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/css/font-awesome.min.css	C:/HTTRACKSites/swiftt/cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/css/font-awesome.min.css	(from https://www.swyfft.com/)
09:09:29	600693/600693	---MCZ	200	added ('OK')	text/css	date:Wed,%2019%20Sep%202018%2008:09:25%20GMT	https://www.swyfft.com/Content/common?v=qmwC1eQz6VUvVY1EV3FckhsDnjMJsByH1AvY0chKcJ01	C:/HTTRACKSites/swiftt/www.swyfft.com/Content/common8f7c.css	(from https://www.swyfft.com/)
09:09:30	7217/7217	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b060ec1-1c31%22	https://cdnjs.cloudflare.com/ajax/libs/react/16.4.0/umd/react.production.min.js	C:/HTTRACKSites/swiftt/cdnjs.cloudflare.com/ajax/libs/react/16.4.0/umd/react.production.min.js	(from https://www.swyfft.com/)
09:09:30	253668/253668	---MC-	200	added ('OK')	text/javascript	date:Tue,%2020%20Dec%202016%2018:17:03%20GMT	https://ajax.googleapis.com/ajax/libs/jqueryui/1.12.1/jquery-ui.min.js	C:/HTTRACKSites/swiftt/ajax.googleapis.com/ajax/libs/jqueryui/1.12.1/jquery-ui.min.js	(from https://www.swyfft.com/)
09:09:31	95960/95960	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b060ebf-176d8%22	https://cdnjs.cloudflare.com/ajax/libs/react-dom/16.4.0/umd/react-dom.production.min.js	C:/HTTRACKSites/swiftt/cdnjs.cloudflare.com/ajax/libs/react-dom/16.4.0/umd/react-dom.production.min.js	(from https://www.swyfft.com/)
09:09:31	51465/51465	---MCZ	200	added ('OK')	application/javascript	etag:W/%225afd49fa-c909%22	https://cdnjs.cloudflare.com/ajax/libs/moment.js/2.18.1/moment.min.js	C:/HTTRACKSites/swiftt/cdnjs.cloudflare.com/ajax/libs/moment.js/2.18.1/moment.min.js	(from https://www.swyfft.com/)
09:09:31	554283/554283	---MCZ	200	added ('OK')	application/javascript	etag:W/%225afd4ac8-8752b%22	https://cdnjs.cloudflare.com/ajax/libs/react-bootstrap/0.32.1/react-bootstrap.min.js	C:/HTTRACKSites/swiftt/cdnjs.cloudflare.com/ajax/libs/react-bootstrap/0.32.1/react-bootstrap.min.js	(from https://www.swyfft.com/)
09:09:32	11444/11444	---MCZ	200	added ('OK')	application/javascript	etag:W/%225afd4a4f-2cb4%22	https://cdnjs.cloudflare.com/ajax/libs/numeral.js/2.0.6/numeral.min.js	C:/HTTRACKSites/swiftt/cdnjs.cloudflare.com/ajax/libs/numeral.js/2.0.6/numeral.min.js	(from https://www.swyfft.com/)
09:09:32	6353/6353	---MCZ	200	added ('OK')	application/javascript	etag:W/%225afd4905-18d1%22	https://cdnjs.cloudflare.com/ajax/libs/es6-promise/4.1.1/es6-promise.auto.min.js	C:/HTTRACKSites/swiftt/cdnjs.cloudflare.com/ajax/libs/es6-promise/4.1.1/es6-promise.auto.min.js	(from https://www.swyfft.com/)
09:09:34	3696/3696	---MCZ	200	added ('OK')	application/javascript	etag:W/%225afd4820-e70%22	https://cdnjs.cloudflare.com/ajax/libs/MutationObserver.js/0.3.2/mutationobserver.min.js	C:/HTTRACKSites/swiftt/cdnjs.cloudflare.com/ajax/libs/MutationObserver.js/0.3.2/mutationobserver.min.js	(from https://www.swyfft.com/)
09:10:17	30838/30838	---M-Z	200	added ('OK')	text/css	etag:%22937c1041d04ed41:0%22	https://www.swyfft.com/app/dist/home.bundle.css?cb=1C8405C15799C8831C77E8204BF5AB93	C:/HTTRACKSites/swiftt/www.swyfft.com/app/dist/home.bundle1194.css	(from https://www.swyfft.com/)
09:10:19	1273/1273	---M--	200	added ('OK')	image/png	etag:%223dd5b42fa710d31:0%22	https://www.swyfft.com/images/singleSShieldSwyfft-57x57.png	C:/HTTRACKSites/swiftt/www.swyfft.com/images/singleSShieldSwyfft-57x57.png	(from https://www.swyfft.com/)
09:10:20	1471/1471	---M--	200	added ('OK')	image/png	etag:%2268fcb42fa710d31:0%22	https://www.swyfft.com/images/singleSShieldSwyfft-72x72.png	C:/HTTRACKSites/swiftt/www.swyfft.com/images/singleSShieldSwyfft-72x72.png	(from https://www.swyfft.com/)
09:10:22	2410/2410	---M--	200	added ('OK')	image/png	etag:%22c15fb42fa710d31:0%22	https://www.swyfft.com/images/singleSShieldSwyfft-114x114.png	C:/HTTRACKSites/swiftt/www.swyfft.com/images/singleSShieldSwyfft-114x114.png	(from https://www.swyfft.com/)
09:10:24	1534/1534	---M--	200	added ('OK')	image/png	etag:%225f87b42fa710d31:0%22	https://www.swyfft.com/images/singleSShieldSwyfft-120x120.png	C:/HTTRACKSites/swiftt/www.swyfft.com/images/singleSShieldSwyfft-120x120.png	(from https://www.swyfft.com/)
09:10:26	2859/2859	---M--	200	added ('OK')	image/png	etag:%2213aeb42fa710d31:0%22	https://www.swyfft.com/images/singleSShieldSwyfft-144x144.png	C:/HTTRACKSites/swiftt/www.swyfft.com/images/singleSShieldSwyfft-144x144.png	(from https://www.swyfft.com/)
09:10:27	3417/3417	---M--	200	added ('OK')	image/png	etag:%22facdb6315b8ed21:0%22	https://www.swyfft.com/images/favicon.png	C:/HTTRACKSites/swiftt/www.swyfft.com/images/favicon.png	(from https://www.swyfft.com/)
09:10:50	6820/6820	---M--	200	added ('OK')	image/gif	etag:%22e39fad315b8ed21:0%22	https://www.swyfft.com/images/ajax-loader.gif	C:/HTTRACKSites/swiftt/www.swyfft.com/images/ajax-loader.gif	(from https://www.swyfft.com/)
09:10:51	5105/5105	---M--	200	added ('OK')	image/png	etag:%22c07baa315b8ed21:0%22	https://www.swyfft.com/images/Swyfft_Logo.png	C:/HTTRACKSites/swiftt/www.swyfft.com/images/Swyfft_Logo.png	(from https://www.swyfft.com/)
09:10:53	2086/2086	---M--	200	added ('OK')	image/svg+xml	etag:%22fe773d44d355d31:0%22	https://www.swyfft.com/images/HUB-logo-sm.svg	C:/HTTRACKSites/swiftt/www.swyfft.com/images/HUB-logo-sm.svg	(from https://www.swyfft.com/)
09:10:55	73145/73145	---M-Z	200	added ('OK')	text/html	date:Wed,%2019%20Sep%202018%2008:10:53%20GMT	https://www.swyfft.com/quote	C:/HTTRACKSites/swiftt/www.swyfft.com/quote.html	(from https://www.swyfft.com/)
09:10:56	144/144	---M--	302	error ('Found')	text/html	date:Wed,%2019%20Sep%202018%2008:10:55%20GMT	https://www.swyfft.com/history	C:/HTTRACKSites/swiftt/www.swyfft.com/history.1a.delayed	(from https://www.swyfft.com/)
09:10:58	15604/15604	---M-Z	200	added ('OK')	text/html	date:Wed,%2019%20Sep%202018%2008:10:57%20GMT	https://www.swyfft.com/Login?returnUrl=%2Fhistory	C:/HTTRACKSites/swiftt/www.swyfft.com/Loginc3b6.html	(from https://www.swyfft.com/)
09:10:59	25263/25263	---M-Z	200	added ('OK')	text/html	date:Wed,%2019%20Sep%202018%2008:10:59%20GMT	https://www.swyfft.com/address	C:/HTTRACKSites/swiftt/www.swyfft.com/address.html	(from https://www.swyfft.com/)
09:11:01	7753/7753	---M--	200	added ('OK')	image/svg+xml	etag:%22437bc2315b8ed21:0%22	https://www.swyfft.com/images/logo-svg.svg	C:/HTTRACKSites/swiftt/www.swyfft.com/images/logo-svg.svg	(from https://www.swyfft.com/)
09:11:02	15604/15604	---M-Z	200	added ('OK')	text/html	date:Wed,%2019%20Sep%202018%2008:11:02%20GMT	https://www.swyfft.com/Login	C:/HTTRACKSites/swiftt/www.swyfft.com/Login.html	(from https://www.swyfft.com/)
09:11:04	45159/45159	---M-Z	200	added ('OK')	text/html	date:Wed,%2019%20Sep%202018%2008:11:02%20GMT	https://www.swyfft.com/About	C:/HTTRACKSites/swiftt/www.swyfft.com/About.html	(from https://www.swyfft.com/)
09:11:05	24005/24005	---M-Z	200	added ('OK')	text/html	date:Wed,%2019%20Sep%202018%2008:11:04%20GMT	https://www.swyfft.com/ContactUs	C:/HTTRACKSites/swiftt/www.swyfft.com/ContactUs.html	(from https://www.swyfft.com/)
09:11:06	27624/27624	---M-Z	200	added ('OK')	text/html	date:Wed,%2019%20Sep%202018%2008:11:05%20GMT	https://www.swyfft.com/Faq	C:/HTTRACKSites/swiftt/www.swyfft.com/Faq.html	(from https://www.swyfft.com/)
09:11:08	15593/15593	---M-Z	200	added ('OK')	text/html	date:Wed,%2019%20Sep%202018%2008:11:07%20GMT	https://www.swyfft.com/Press	C:/HTTRACKSites/swiftt/www.swyfft.com/Press.html	(from https://www.swyfft.com/)
09:11:09	17713/17713	---M-Z	200	added ('OK')	text/html	date:Wed,%2019%20Sep%202018%2008:11:09%20GMT	https://www.swyfft.com/Claims	C:/HTTRACKSites/swiftt/www.swyfft.com/Claims.html	(from https://www.swyfft.com/)
09:11:11	143/143	---M--	302	error ('Found')	text/html	date:Wed,%2019%20Sep%202018%2008:11:10%20GMT	https://www.swyfft.com/Agents	C:/HTTRACKSites/swiftt/www.swyfft.com/Agents.24.delayed	(from https://www.swyfft.com/)
09:11:12	15604/15604	---M-Z	200	added ('OK')	text/html	date:Wed,%2019%20Sep%202018%2008:11:12%20GMT	https://www.swyfft.com/Login?returnUrl=%2FAgents	C:/HTTRACKSites/swiftt/www.swyfft.com/Login7cd2.html	(from https://www.swyfft.com/)
09:11:13	142/142	---M--	302	error ('Found')	text/html	date:Wed,%2019%20Sep%202018%2008:11:12%20GMT	https://www.swyfft.com/Admin	C:/HTTRACKSites/swiftt/www.swyfft.com/Admin.26.delayed	(from https://www.swyfft.com/)
09:11:15	15604/15604	---M-Z	200	added ('OK')	text/html	date:Wed,%2019%20Sep%202018%2008:11:14%20GMT	https://www.swyfft.com/Login?returnUrl=%2FAdmin	C:/HTTRACKSites/swiftt/www.swyfft.com/Login1e88.html	(from https://www.swyfft.com/)
09:11:16	34311/34311	---M-Z	200	added ('OK')	text/html	date:Wed,%2019%20Sep%202018%2008:11:16%20GMT	https://www.swyfft.com/privacy	C:/HTTRACKSites/swiftt/www.swyfft.com/privacy.html	(from https://www.swyfft.com/)
09:11:18	177727/177727	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2019%20Sep%202018%2008:11:17%20GMT	https://www.swyfft.com/App/main?v=7tH-5-cwpQeCvi4JXnFnB7gWG691TX2khO-aQQ0x-No1	C:/HTTRACKSites/swiftt/www.swyfft.com/App/main303a	(from https://www.swyfft.com/)
09:11:20	453826/453826	---MCZ	200	added ('OK')	application/x-javascript	etag:%22937c1041d04ed41:0%22	https://www.swyfft.com/app/dist/commons.bundle.js?cb=7565778EABFD4EC69435B6979F24514C	C:/HTTRACKSites/swiftt/www.swyfft.com/app/dist/commons.bundle5bfb.js	(from https://www.swyfft.com/)
09:11:21	33833/33833	---M-Z	200	added ('OK')	application/x-javascript	etag:%22b171041d04ed41:0%22	https://www.swyfft.com/app/dist/home.bundle.js?cb=6CA3BE8D01D0E9EF5A004D44C68CEBE1	C:/HTTRACKSites/swiftt/www.swyfft.com/app/dist/home.bundle27bf.js	(from https://www.swyfft.com/)
09:11:23	7090/7090	---M--	200	added ('OK')	image/png	etag:%22c28786771441d31:0%22	https://www.swyfft.com/Content/images/ui-icons_444444_256x240.png	C:/HTTRACKSites/swiftt/www.swyfft.com/Content/images/ui-icons_444444_256x240.png	(from https://www.swyfft.com/Content/common?v=qmwC1eQz6VUvVY1EV3FckhsDnjMJsByH1AvY0chKcJ01)
09:11:24	7074/7074	---M--	200	added ('OK')	image/png	etag:%22b5e986771441d31:0%22	https://www.swyfft.com/Content/images/ui-icons_555555_256x240.png	C:/HTTRACKSites/swiftt/www.swyfft.com/Content/images/ui-icons_555555_256x240.png	(from https://www.swyfft.com/Content/common?v=qmwC1eQz6VUvVY1EV3FckhsDnjMJsByH1AvY0chKcJ01)
09:11:26	6487/6487	---M--	200	added ('OK')	image/png	etag:%22903688771441d31:0%22	https://www.swyfft.com/Content/images/ui-icons_ffffff_256x240.png	C:/HTTRACKSites/swiftt/www.swyfft.com/Content/images/ui-icons_ffffff_256x240.png	(from https://www.swyfft.com/Content/common?v=qmwC1eQz6VUvVY1EV3FckhsDnjMJsByH1AvY0chKcJ01)
09:11:27	4676/4676	---M--	200	added ('OK')	image/png	etag:%22692487771441d31:0%22	https://www.swyfft.com/Content/images/ui-icons_777620_256x240.png	C:/HTTRACKSites/swiftt/www.swyfft.com/Content/images/ui-icons_777620_256x240.png	(from https://www.swyfft.com/Content/common?v=qmwC1eQz6VUvVY1EV3FckhsDnjMJsByH1AvY0chKcJ01)
09:11:28	4676/4676	---M--	200	added ('OK')	image/png	etag:%223ee887771441d31:0%22	https://www.swyfft.com/Content/images/ui-icons_cc0000_256x240.png	C:/HTTRACKSites/swiftt/www.swyfft.com/Content/images/ui-icons_cc0000_256x240.png	(from https://www.swyfft.com/Content/common?v=qmwC1eQz6VUvVY1EV3FckhsDnjMJsByH1AvY0chKcJ01)
